,Name,URLS
2669,Cor biloculare,/diseases/6193/cor-biloculare
2670,Cor triatriatum,/diseases/6194/cor-triatriatum
2671,Cor triatriatum dexter,/diseases/12483/cor-triatriatum-dexter
2672,Cor triatriatum sinister,/diseases/12484/cor-triatriatum-sinister
2673,Cormier Rustin Munnich syndrome,/diseases/1523/cormier-rustin-munnich-syndrome
2674,Cornea guttata with anterior polar cataract,/diseases/9507/cornea-guttata-with-anterior-polar-cataract
2675,Spinocerebellar degeneration and corneal dystrophy,/diseases/1525/spinocerebellar-degeneration-and-corneal-dystrophy
2676,De Barsy syndrome,/diseases/49/de-barsy-syndrome
2677,Corneal crystals myopathy neuropathy,/diseases/1526/corneal-crystals-myopathy-neuropathy
2678,Corneal dystrophy crystalline of Schnyder,/diseases/9277/corneal-dystrophy-crystalline-of-schnyder
2679,Corneal dystrophy ichthyosis microcephaly mental retardation,/diseases/1528/corneal-dystrophy-ichthyosis-microcephaly-mental-retardation
2680,Corneal dystrophy pigmentary anomaly malabsorption,/diseases/1530/corneal-dystrophy-pigmentary-anomaly-malabsorption
2681,Rutherfurd syndrome,/diseases/212/rutherfurd-syndrome
2682,Meesmann corneal dystrophy,/diseases/9688/meesmann-corneal-dystrophy
2683,"Macular dystrophy, corneal type 1",/diseases/6953/macular-dystrophy-corneal-type-1
2684,"Corneal hypesthesia, familial",/diseases/10034/corneal-hypesthesia-familial
2685,Corneal neuropathic disease,/diseases/13487/corneal-neuropathic-disease
2686,Mietens-Weber syndrome,/diseases/3524/mietens-weber-syndrome
2687,"Dentin dysplasia, coronal",/diseases/1806/dentin-dysplasia-coronal
2688,Coronaro-cardiac fistula,/diseases/1533/coronaro-cardiac-fistula
2689,Coronary arteries congenital malformation,/diseases/1534/coronary-arteries-congenital-malformation
2690,Coronary artery aneurysm,/diseases/6200/coronary-artery-aneurysm
2691,Corpus callosum agenesis of blepharophimosis Robin type,/diseases/1538/corpus-callosum-agenesis-of-blepharophimosis-robin-type
2692,Curry Jones syndrome,/diseases/5584/curry-jones-syndrome
2693,Corpus callosum dysgenesis cleft spasm,/diseases/1541/corpus-callosum-dysgenesis-cleft-spasm
2694,Corpus callosum dysgenesis hypopituitarism,/diseases/1542/corpus-callosum-dysgenesis-hypopituitarism
2695,Corpus callosum dysgenesis X-linked recessive,/diseases/1543/corpus-callosum-dysgenesis-x-linked-recessive
2696,"Microcephaly, corpus callosum dysgenesis and cleft lip-palate",/diseases/3614/microcephaly-corpus-callosum-dysgenesis-and-cleft-lip-palate
2697,L1 syndrome,/diseases/12524/l1-syndrome
2698,Cortada Koussef Matsumoto syndrome,/diseases/1546/cortada-koussef-matsumoto-syndrome
2699,Cortes Lacassie syndrome,/diseases/1547/cortes-lacassie-syndrome
2700,Cortical blindness-intellectual disability-polydactyly syndrome,/diseases/1548/cortical-blindness-intellectual-disability-polydactyly-syndrome
2701,Cortical defects wormian bones and dentinogenesis imperfecta,/diseases/10290/cortical-defects-wormian-bones-and-dentinogenesis-imperfecta
2702,Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation,/diseases/13032/cortical-dysgenesis-with-pontocerebellar-hypoplasia-due-to-tubb3-mutation
2703,Hyperostosis-hyperphosphatemia syndrome,/diseases/10115/hyperostosis-hyperphosphatemia-syndrome
2704,Sclerosteosis,/diseases/4771/sclerosteosis
2705,Glucocorticoid resistance,/diseases/2499/glucocorticoid-resistance
2706,Cortisone reductase deficiency,/diseases/9882/cortisone-reductase-deficiency
2707,Costello syndrome,/diseases/1550/costello-syndrome
2708,Spondylocostal dysostosis,/diseases/12174/spondylocostal-dysostosis
2709,Cote Katsantoni syndrome,/diseases/1554/cote-katsantoni-syndrome
2710,Cough headache,/diseases/10799/cough-headache
2711,Warfarin sensitivity,/diseases/12639/warfarin-sensitivity
2712,Cousin syndrome,/diseases/1555/cousin-syndrome
2713,Cystic hygroma lethal cleft palate,/diseases/1653/cystic-hygroma-lethal-cleft-palate
2714,"Leigh syndrome, French Canadian type",/diseases/8370/leigh-syndrome-french-canadian-type
2715,PROSTAGLANDIN-ENDOPEROXIDE SYNTHASE DEFICIENCY,/diseases/10575/prostaglandin-endoperoxide-synthase-deficiency
2716,Legg-Calve-Perthes disease,/diseases/6874/legg-calve-perthes-disease
2717,"Coxa vara, congenital",/diseases/8750/coxa-vara-congenital
2718,Q fever,/diseases/7515/q-fever
2719,Coxoauricular syndrome,/diseases/1558/coxoauricular-syndrome
2720,"Pituitary hormone deficiency, combined 1",/diseases/10601/pituitary-hormone-deficiency-combined-1
2721,"Pituitary hormone deficiency, combined 3",/diseases/10603/pituitary-hormone-deficiency-combined-3
2722,"Pituitary hormone deficiency, combined 4",/diseases/10604/pituitary-hormone-deficiency-combined-4
2723,Cramp-fasciculation syndrome,/diseases/6205/cramp-fasciculation-syndrome
2724,Miller-Fisher syndrome,/diseases/3668/miller-fisher-syndrome
2725,Webster Deming syndrome,/diseases/428/webster-deming-syndrome
2726,Cranio osteoarthropathy,/diseases/1564/cranio-osteoarthropathy
2727,Dandy-Walker like malformation with atrioventricular septal defect,/diseases/5666/dandy-walker-like-malformation-with-atrioventricular-septal-defect
2728,Craniodiaphyseal dysplasia,/diseases/1567/craniodiaphyseal-dysplasia
2729,Schaefer Stein Oshman syndrome,/diseases/249/schaefer-stein-oshman-syndrome
2730,Scott Bryant Graham syndrome,/diseases/4776/scott-bryant-graham-syndrome
2731,Cranioectodermal dysplasia,/diseases/359/cranioectodermal-dysplasia
2732,Grix Blankenship Peterson syndrome,/diseases/2567/grix-blankenship-peterson-syndrome
2733,Craniofacial and skeletal defects,/diseases/1570/craniofacial-and-skeletal-defects
2734,Teebi Shaltout syndrome,/diseases/5125/teebi-shaltout-syndrome
2735,Harrod Doman Keele syndrome,/diseases/2601/harrod-doman-keele-syndrome
2736,Temtamy syndrome,/diseases/5688/temtamy-syndrome
2737,Craniofacial dysostosis arthrogryposis progeroid appearence,/diseases/1573/craniofacial-dysostosis-arthrogryposis-progeroid-appearence
2738,Craniofacial dysostosis with diaphyseal hyperplasia,/diseases/2016/craniofacial-dysostosis-with-diaphyseal-hyperplasia
2739,Gorlin Chaudhry Moss syndrome,/diseases/66/gorlin-chaudhry-moss-syndrome
2740,Craniofacial dyssynostosis,/diseases/1575/craniofacial-dyssynostosis
2741,Craniofacial dystonia,/diseases/10667/craniofacial-dystonia
2742,Craniofacial microsomia,/diseases/12994/craniofacial-microsomia
2743,3MC syndrome,/diseases/1118/3mc-syndrome
2744,Craniofrontonasal syndrome Teebi type,/diseases/1579/craniofrontonasal-syndrome-teebi-type
2745,Craniomicromelic syndrome,/diseases/1583/craniomicromelic-syndrome
2746,Craniorachischisis,/diseases/10504/craniorachischisis
2747,Craniosynostosis,/diseases/6209/craniosynostosis
2748,Craniostenosis cataract,/diseases/1584/craniostenosis-cataract
2749,Glass-Chapman-Hockley syndrome,/diseases/2479/glass-chapman-hockley-syndrome
2750,Craniosynostosis alopecia brain defect,/diseases/1586/craniosynostosis-alopecia-brain-defect
2751,Craniosynostosis arthrogryposis cleft palate,/diseases/1587/craniosynostosis-arthrogryposis-cleft-palate
2752,Craniosynostosis autosomal dominant,/diseases/1588/craniosynostosis-autosomal-dominant
2753,Warman Mulliken Hayward syndrome,/diseases/5538/warman-mulliken-hayward-syndrome
2754,Craniosynostosis cleft lip palate arthrogryposis,/diseases/1590/craniosynostosis-cleft-lip-palate-arthrogryposis
2755,Craniosynostosis contractures cleft,/diseases/1591/craniosynostosis-contractures-cleft
2756,Craniosynostosis exostoses nevus epibulbar dermoid,/diseases/1593/craniosynostosis-exostoses-nevus-epibulbar-dermoid
2757,Craniosynostosis Fontaine type,/diseases/1595/craniosynostosis-fontaine-type
2758,Craniosynostosis Maroteaux Fonfria type,/diseases/1598/craniosynostosis-maroteaux-fonfria-type
2759,Craniosynostosis mental retardation clefting syndrome,/diseases/1599/craniosynostosis-mental-retardation-clefting-syndrome
2760,Craniosynostosis mental retardation heart defects,/diseases/1600/craniosynostosis-mental-retardation-heart-defects
2761,Craniosynostosis Philadelphia type,/diseases/1601/craniosynostosis-philadelphia-type
2762,Imaizumi Kuroki syndrome,/diseases/286/imaizumi-kuroki-syndrome
2763,Shprintzen-Goldberg craniosynostosis syndrome,/diseases/4861/shprintzen-goldberg-craniosynostosis-syndrome
2764,Iida Kannari syndrome,/diseases/3249/iida-kannari-syndrome
2765,Lambdoid synostosis,/diseases/3168/lambdoid-synostosis
2766,Hunter-McAlpine syndrome,/diseases/2754/hunter-mcalpine-syndrome
2767,Samson Gardner syndrome,/diseases/151/samson-gardner-syndrome
2768,Jackson-Weiss syndrome,/diseases/6796/jackson-weiss-syndrome
2769,Lin-Gettig syndrome,/diseases/10282/lin-gettig-syndrome
2770,Crawfurd syndrome,/diseases/1607/crawfurd-syndrome
2771,X-linked creatine deficiency,/diseases/1608/x-linked-creatine-deficiency
2772,Creeping myiasis,/diseases/1609/creeping-myiasis
2773,Neonatal hypothyroidism,/diseases/6211/neonatal-hypothyroidism
2774,Cretinism athyreotic,/diseases/1610/cretinism-athyreotic
2775,"Crigler Najjar syndrome, type 1",/diseases/47/crigler-najjar-syndrome-type-1
2776,"Crigler Najjar syndrome, type 2",/diseases/8683/crigler-najjar-syndrome-type-2
2777,Crisponi syndrome,/diseases/1611/crisponi-syndrome
2778,Familial exudative vitreoretinopathy,/diseases/1613/familial-exudative-vitreoretinopathy
2779,Crohn's disease,/diseases/10232/crohns-disease
2780,Crohn's disease of the esophagus,/diseases/203/crohns-disease-of-the-esophagus
2781,Pediatric Crohn's disease,/diseases/9856/pediatric-crohns-disease
2782,Cronkhite-Canada disease,/diseases/4427/cronkhite-canada-disease
2783,Familial streblodactyly,/diseases/9448/familial-streblodactyly
2784,Oculocerebral syndrome with hypopigmentation,/diseases/105/oculocerebral-syndrome-with-hypopigmentation
2785,Crossed polydactyly type 1,/diseases/1616/crossed-polydactyly-type-1
2786,Crossed polysyndactyly,/diseases/1617/crossed-polysyndactyly
2787,POEMS syndrome,/diseases/7411/poems-syndrome
2788,Crumpled helices and small mouth,/diseases/10078/crumpled-helices-and-small-mouth
2789,Crusted scabies,/diseases/12151/crusted-scabies
2790,Cryofibrinogenemia,/diseases/9908/cryofibrinogenemia
2791,Cryoglobulinemia,/diseases/6217/cryoglobulinemia
2792,Pseudohyperkalemia Cardiff,/diseases/10184/pseudohyperkalemia-cardiff
2793,Cryptococcosis,/diseases/6218/cryptococcosis
2794,Cryptophthalmos,/diseases/10505/cryptophthalmos
2795,Fraser syndrome,/diseases/6465/fraser-syndrome
2796,Van Benthem-Driessen-Hanveld syndrome,/diseases/860/van-benthem-driessen-hanveld-syndrome
2797,Cryptosporidiosis,/diseases/6219/cryptosporidiosis
2798,Crystal arthropathies ,/diseases/12802/crystal-arthropathies
2799,Cystinuria,/diseases/6237/cystinuria
2800,Cutaneous T-cell lymphoma,/diseases/6226/cutaneous-t-cell-lymphoma
2801,Severe intellectual disability-progressive spastic diplegia syndrome,/diseases/3505/severe-intellectual-disability-progressive-spastic-diplegia-syndrome
2802,Nephropathic cystinosis,/diseases/9755/nephropathic-cystinosis
2803,Culler-Jones syndrome,/diseases/13349/culler-jones-syndrome
2804,Trichoscyphodysplasia,/diseases/9861/trichoscyphodysplasia
2805,"Metaphyseal chondrodysplasia with cone-shaped epiphyses, normal hair, and normal hands",/diseases/9942/metaphyseal-chondrodysplasia-with-cone-shaped-epiphyses-normal-hair-and-normal-hands
2806,White matter hypoplasia-corpus callosum agenesis-intellectual disability syndrome,/diseases/5560/white-matter-hypoplasia-corpus-callosum-agenesis-intellectual-disability-syndrome
2807,Currarino triad,/diseases/1626/currarino-triad
2808,"Ichthyosis hystrix, Curth Macklin type",/diseases/2954/ichthyosis-hystrix-curth-macklin-type
2809,"Cushing syndrome, familial",/diseases/1631/cushing-syndrome-familial
2810,Proximal symphalangism,/diseases/8182/proximal-symphalangism
2811,Dermatofibroma,/diseases/9807/dermatofibroma
2812,Leishmaniasis,/diseases/6881/leishmaniasis
2813,Hypersensitivity vasculitis,/diseases/7851/hypersensitivity-vasculitis
2814,Cutaneous mastocytoma,/diseases/12687/cutaneous-mastocytoma
2815,Cutaneous lupus erythematosus,/diseases/6225/cutaneous-lupus-erythematosus
2816,Cutaneous mastocytosis,/diseases/7842/cutaneous-mastocytosis
2817,"Cutaneous photosensitivity and colitis, lethal",/diseases/1633/cutaneous-photosensitivity-and-colitis-lethal
2818,Cutaneous polyarteritis nodosa,/diseases/7415/cutaneous-polyarteritis-nodosa
2819,Cutaneous sclerosis,/diseases/9752/cutaneous-sclerosis
2820,Muir-Torre syndrome,/diseases/6821/muir-torre-syndrome
2821,Cutaneous-skeletal hypophosphatemia syndrome ,/diseases/12392/cutaneous-skeletal-hypophosphatemia-syndrome
2822,Cutis gyratum acanthosis nigricans craniosynostosis,/diseases/1635/cutis-gyratum-acanthosis-nigricans-craniosynostosis
2823,Cutis laxa,/diseases/6227/cutis-laxa
2824,Cutis laxa osteoporosis,/diseases/1637/cutis-laxa-osteoporosis
2825,"Cutis laxa, autosomal recessive type 2B",/diseases/1641/cutis-laxa-autosomal-recessive-type-2b
2826,Occipital horn syndrome,/diseases/4017/occipital-horn-syndrome
2827,"Cutis laxa, autosomal recessive type 1",/diseases/8480/cutis-laxa-autosomal-recessive-type-1
2828,Cutis verticis gyrata,/diseases/1643/cutis-verticis-gyrata
2829,Cutis verticis gyrata mental deficiency,/diseases/1644/cutis-verticis-gyrata-mental-deficiency
2830,Cutler Bass Romshe syndrome,/diseases/1646/cutler-bass-romshe-syndrome
2831,Cyclic vomiting syndrome,/diseases/6230/cyclic-vomiting-syndrome
2832,Xanthogranulomatous cholecystitis,/diseases/9451/xanthogranulomatous-cholecystitis
2833,Cyclic neutropenia,/diseases/6229/cyclic-neutropenia
2834,Cyclic thrombocytopenia,/diseases/9862/cyclic-thrombocytopenia
2835,Idiopathic edema,/diseases/6759/idiopathic-edema
2836,Cyclosporiasis,/diseases/9528/cyclosporiasis
2837,Familial cylindromatosis,/diseases/9707/familial-cylindromatosis
2838,Cylindrical spirals myopathy,/diseases/11906/cylindrical-spirals-myopathy
2839,Cylindroma,/diseases/12346/cylindroma
2840,CYP2C19-related poor drug metabolism,/diseases/12906/cyp2c19-related-poor-drug-metabolism
2841,Cytochrome p450 2D6 variant,/diseases/10336/cytochrome-p450-2d6-variant
2842,Cyprus facial neuromusculoskeletal syndrome,/diseases/9487/cyprus-facial-neuromusculoskeletal-syndrome
2843,Gamma-cystathionase deficiency,/diseases/2428/gamma-cystathionase-deficiency
2844,Cystic adventitial disease,/diseases/11976/cystic-adventitial-disease
2845,Skeletal-extraskeletal angiomatosis,/diseases/13254/skeletal-extraskeletal-angiomatosis
2846,Gorham's disease,/diseases/6542/gorhams-disease
2847,Florid cystic endosalpingiosis of the uterus,/diseases/130/florid-cystic-endosalpingiosis-of-the-uterus
2848,Lubani Al Saleh Teebi syndrome,/diseases/3303/lubani-al-saleh-teebi-syndrome
2849,Graham Boyle Troxell syndrome,/diseases/2557/graham-boyle-troxell-syndrome
2850,Cystic hygroma,/diseases/6234/cystic-hygroma
2851,Fetal cystic hygroma,/diseases/8564/fetal-cystic-hygroma
2852,Cystic medial necrosis of aorta,/diseases/1654/cystic-medial-necrosis-of-aorta
2853,Cysticercosis,/diseases/8194/cysticercosis
2854,Cystinosis,/diseases/6236/cystinosis
2855,"Cystinosis, ocular nonnephropathic",/diseases/9756/cystinosis-ocular-nonnephropathic
2856,Isosporiasis,/diseases/3033/isosporiasis
2857,Phyllodes tumor of the breast,/diseases/9514/phyllodes-tumor-of-the-breast
2858,Cytokine deficiency,/diseases/9529/cytokine-deficiency
2859,Cytokine receptor deficiency,/diseases/9530/cytokine-receptor-deficiency
2860,Cytomegalovirus retinitis,/diseases/9531/cytomegalovirus-retinitis
2861,Cytoplasmic body myopathy,/diseases/1658/cytoplasmic-body-myopathy
2862,Czech dysplasia metatarsal type,/diseases/10220/czech-dysplasia-metatarsal-type
2863,Polydactyly myopia syndrome,/diseases/4413/polydactyly-myopia-syndrome
2864,Split hand urinary anomalies spina bifida,/diseases/4969/split-hand-urinary-anomalies-spina-bifida
2865,Hyperprolinemia type 2,/diseases/6710/hyperprolinemia-type-2
2866,10q22.3q23 microdeletion syndrome,/diseases/13018/10q223q23-microdeletion-syndrome
2867,Potocki-Shaffer syndrome,/diseases/9762/potocki-shaffer-syndrome
2868,12q14 microdeletion syndrome,/diseases/13390/12q14-microdeletion-syndrome
2869,15q24 microdeletion syndrome,/diseases/12219/15q24-microdeletion-syndrome
2870,16p13.11 microduplication syndrome,/diseases/13392/16p1311-microduplication-syndrome
2871,17-beta hydroxysteroid dehydrogenase 3 deficiency,/diseases/5659/17-beta-hydroxysteroid-dehydrogenase-3-deficiency
2872,2-methyl-3-hydroxybutyric aciduria,/diseases/10716/2-methyl-3-hydroxybutyric-aciduria
2873,1q duplications,/diseases/10831/1q-duplications
2874,"2,4-Dienoyl-CoA reductase deficiency",/diseases/10327/24-dienoyl-coa-reductase-deficiency
2875,20p12.3 microdeletion syndrome,/diseases/12492/20p123-microdeletion-syndrome
2876,2-hydroxyethyl methacrylate sensitization,/diseases/8635/2-hydroxyethyl-methacrylate-sensitization
2877,2-Hydroxyglutaric aciduria,/diseases/10761/2-hydroxyglutaric-aciduria
2878,2-Methylacetoacetyl CoA thiolase deficiency,/diseases/8382/2-methylacetoacetyl-coa-thiolase-deficiency
